CustomerType,SpecialDayProximity,ExitRate,PageValue,TrafficSource,GeographicRegion,BounceRate,ProductPageTime,PurchaseCompleted
New_Visitor,0,,0,6,3,0.05,169.036973695,0
,0,0.230889853,0,4,1,0.003463896,461.011479928,0
Returning_Visitor,0,0.046166946,15.368026226,,1,0.000000094,180.809181454,0
Returning_Visitor,0,0.080173218,0,3,3,0.007696138,137.014036235,0
Returning_Visitor,0,0.012792664,16.527804431,11,-6,0.01,682.806632354,0
New_Visitor,0,0,0,3,1,0.04124853,293.482291467,0
Returning_Visitor,0,0.164283009,0,1,4,0.00080688,2484.841102779,0
Returning_Visitor,0,0.054187468,0,2,3,0.002918348,3794.507513164,0
Returning_Visitor,0,0.009876901,0,3,4,0.028101036,2065.039948183,0
Returning_Visitor,0,0.00068285,0,3,2,0,2370.008886166,0
New_Visitor,0,0.006954284,0,2,3,0.085978871,277.271811023,0
,0.4,0.057317023,0,5,-8,0.000389901,783.199253705,0
Returning_Visitor,0,0.00347596,,3,1,0,3747.628375946,0
Returning_Visitor,0,0.092921725,0,3,1,0.01,2708.922017289,1
Returning_Visitor,0,0.014941425,0,1,-7,0.005765101,446.31169193,0
Returning_Visitor,0,0.084693719,0,3,4,0.121446976,2563.476520009,0
Returning_Visitor,0,0.001388147,9.263456408,3,1,0.048538763,958.46193228,0
Returning_Visitor,0,0.026379679,,3,2,0.011451269,1349.102149141,0
New_Visitor,0,,0,1,1,0.000566107,468.632326775,0
New_Visitor,0,0.008338434,0,2,3,0.01,810.377266082,0
New_Visitor,0,0.106508595,0,3,3,0.000004753,395.57750993,0
Returning_Visitor,0,0.09315573,0,2,1,0,179.649371422,0
Returning_Visitor,0.8,0.13282918,0,4,1,0.094387837,70.602045186,0
Returning_Visitor,0,0.001534428,0,,2,0.02,267.040659503,0
Returning_Visitor,0,0.02956223,0,3,3,0.002752045,433.064824152,0
Returning_Visitor,0,0.015752421,0,4,1,0,1783.553898535,0
New_Visitor,0,0.040149561,0,4,-5,0.01107366,1973.511436865,0
Returning_Visitor,0,0.02,7.828994786,2,3,0.089201743,1437.399298226,0
Returning_Visitor,0,0.031676562,0,,4,0.000000358,1762.837046209,0
Returning_Visitor,0,,0,1,2,0,229.47501273,0
Returning_Visitor,0,0.101433758,2.663848839,9,3,0,0.000006799,0
Returning_Visitor,0,0.022748472,0,,-7,0,471.974515555,1
,0.8,0.048047337,0,,3,0.000000155,379.570043232,0
Returning_Visitor,0.8,,0,1,1,0.000017688,2405.362510176,0
Returning_Visitor,0,0.000937634,0,3,-8,0.000189147,723.878857065,0
New_Visitor,0,0.000239969,,2,1,0,743.404466519,1
Returning_Visitor,,0.086158751,4.545013636,7,3,0.02,0.000006805,0
Returning_Visitor,0,0.016295864,0,2,3,0.005011493,436.055375468,0
New_Visitor,0,0.00166916,8.261026368,2,3,0,1542.2547286,1
Returning_Visitor,0,0.10602965,0,3,1,0.001981765,1536.393039735,0
Returning_Visitor,0,0.011290049,0,,1,0.008627213,,0
Returning_Visitor,0,,0,1,-7,0.018937282,1781.796137688,0
Returning_Visitor,0,0.111852582,0,2,1,0.013044114,,0
New_Visitor,0,0.000457717,0,2,1,0.019657555,715.994531234,0
Returning_Visitor,0,0.032814142,33.397460852,16,-6,0,3332.565751772,1
Returning_Visitor,0,0.000541682,5.176338506,2,3,1.05171693,4080.903380941,1
Returning_Visitor,0,,0,2,-8,0.000048686,276.447238957,0
Returning_Visitor,0,0,0,2,3,0.1,379.20752156,0
Returning_Visitor,0,0.062924981,36.875600016,1,-6,0.01906429,1281.710816246,0
New_Visitor,0,0.000084095,0,,-7,0.01,313.668021395,0
Returning_Visitor,0,0.000419384,0,1,4,0.008311676,575.323432805,0
Returning_Visitor,0,0.05,0,3,-8,0.000794372,389.89647909,0
Returning_Visitor,0,0.02990299,3.665232957,1,1,0,358.336376022,0
Returning_Visitor,0,0.020000519,0,5,4,0.006116499,1779.607022572,0
Other,0,,0,2,2,1.417112059,531.922148885,0
Returning_Visitor,0,0.038458587,0,2,1,0.012832425,154.820841387,0
Returning_Visitor,0.4,0.1,0,1,4,0.012034521,1576.727884443,0
Returning_Visitor,0,0.02,13.035939884,11,1,0.000000001,1392.714418116,1
Other,0.2,0.092509472,1.180252276,19,4,0.000133279,,0
New_Visitor,0,,,2,1,0,4095.502230165,0
Returning_Visitor,0,0.007227909,0,2,2,0.112103504,1869.57918667,0
Returning_Visitor,0,0.212591376,0,2,-6,0.017623844,676.015299894,0
Returning_Visitor,,0.172985309,0,5,-8,0.00073202,0.000006831,0
Returning_Visitor,0,0.122145365,0,1,-9,0.009884188,1035.115442635,0
New_Visitor,0,0.140919151,,3,1,0,124.428408149,0
New_Visitor,0.2,0.123542162,0,4,-8,0.02279732,1518.35076849,0
Returning_Visitor,0,0.109709911,14.271974817,3,3,0.00498672,,0
New_Visitor,0,0.005371554,,11,-6,0.024215568,496.665621603,0
Returning_Visitor,1,0.025233224,0,1,3,0.007022655,466.786937065,0
Returning_Visitor,0,0.005929071,0,,1,0.00875149,1627.238251531,0
Returning_Visitor,0,0.002243434,7.410379871,1,-8,0.000000013,440.016125877,1
Returning_Visitor,0.2,0.12708996,0,3,1,0.002938052,203.242829769,0
Returning_Visitor,0,0.043820985,27.644472808,2,-8,0.000419792,1941.832310194,0
Returning_Visitor,0,0.011627491,17.247205135,1,4,0,1573.221597258,1
Returning_Visitor,0,0.05,0,4,-6,0.025492706,0.000006843,0
Returning_Visitor,0,0.000274482,0,2,1,0.02,0.000006844,0
Returning_Visitor,0,0.155829762,0,2,2,0.000049643,2147.412054867,0
Returning_Visitor,0,0.012526222,0,,-8,0.000156095,22.525089405,0
Returning_Visitor,0,0.006954096,0,1,3,0.000879483,892.500908411,0
New_Visitor,0,0.002251983,0,1,1,0.000294558,1444.452314094,0
New_Visitor,0,0.000086573,0,2,-7,0.001387504,767.110161112,0
Returning_Visitor,0,0.059771863,28.637315663,7,2,0.02,1050.104893622,0
Returning_Visitor,0,0,0,5,1,0.05,,0
Returning_Visitor,0.2,0.005457098,0,5,4,0.005952215,1502.063598671,0
Returning_Visitor,0,0.004284246,12.377983647,8,3,0.014578487,176.747216067,0
New_Visitor,0,0.000391803,0,3,1,0.0000024,,0
Returning_Visitor,0,0.00457605,,3,2,0.01,156.331703272,0
Returning_Visitor,0,0.058361379,0,2,1,0.030860702,178.209819111,0
,0,0.102208304,0,4,3,0.162190109,953.837660039,0
Returning_Visitor,0,0.135939152,0,1,4,0.000054573,0.000006858,0
New_Visitor,0,0.011171006,83.773088936,11,1,0.000005875,808.529642207,1
Returning_Visitor,0,0.052077675,0,2,1,0.000036649,432.895956111,0
Returning_Visitor,,0.085523014,102.644988369,7,-5,0,,1
Returning_Visitor,0,0.000395024,0,4,2,0,368.56854562,0
Returning_Visitor,0.8,0.000018339,,5,3,0,,1
New_Visitor,0,0.001210448,0,1,1,0,,0
New_Visitor,,0.297721878,0,,3,0.105242738,116.037227603,0
Returning_Visitor,0,0.05,0,7,1,0.02,1533.558819888,0
New_Visitor,0,0.009933112,0,2,1,0.006444637,0.000006867,0
New_Visitor,0,0.03089454,0,3,1,0.000036698,473.480223985,0
New_Visitor,0,0.021418044,0,2,-8,1.282715611,678.938066744,0
Returning_Visitor,0,0.021986047,0,2,-8,0.001334943,1468.162320909,0
Returning_Visitor,0,0.039899637,4.740433926,5,1,0.000567284,906.388567911,0
Returning_Visitor,0,0.000000085,26.513078645,2,-9,0,2799.207181543,1
New_Visitor,0,0.000000766,17.216231966,1,3,0,919.523313621,1
Returning_Visitor,0,0.023647306,0,4,3,0.02112784,390.133528003,0
Returning_Visitor,0,0.05171466,,2,1,0.000299785,187.833455423,0
Returning_Visitor,0.2,0.001977916,0,3,1,0.000000031,1892.26420205,1
New_Visitor,0,0.00343004,0,4,-7,0.05,2392.844732135,0
New_Visitor,0,0.010950703,0,6,1,0.000047878,3604.897010435,0
Returning_Visitor,0,0.016493655,0,5,3,0.176957419,394.876743969,0
Returning_Visitor,0,0.113647432,0,3,3,0.000001173,1383.334772577,0
Returning_Visitor,,0.05,0,6,4,0,1460.364328775,0
Returning_Visitor,0,0.2,0,8,4,0,1637.757264061,0
Returning_Visitor,0,0.021818513,0,3,1,0.000976583,,0
Returning_Visitor,0.6,0.001813235,0,1,1,0.00002535,,0
Returning_Visitor,0,0.001160272,41.790376606,3,3,0,0.000006885,1
Returning_Visitor,0,0.022111901,0,3,1,0,,0
Returning_Visitor,0,0.000557844,0,2,1,0.025500479,1123.040674947,0
Returning_Visitor,0,0.110222995,0,,1,0.000106194,698.368436149,0
Returning_Visitor,0,0.029342963,0,2,2,0.000034095,0.000006889,0
Returning_Visitor,0,0.111390813,0,,1,0.000008952,554.957773652,0
Returning_Visitor,0,,0,2,2,0.01,1543.082494313,0
Returning_Visitor,0,0.1,0,1,-5,0.00005965,385.924946509,0
Returning_Visitor,0,0.061827438,,1,4,0.130067268,787.008592626,0
Returning_Visitor,0,0.002365555,0,5,1,0.020576814,1427.61475127,0
Returning_Visitor,0,0.083836527,0,3,1,1.071530809,2665.777502704,0
Returning_Visitor,0,,0,1,4,0,1291.972276198,1
Returning_Visitor,0,0.014160836,187.053972479,8,4,0.000006937,1925.084237813,1
,0.4,0.085937554,0,2,1,0,515.751427885,0
Returning_Visitor,0,0.017929838,0,6,2,0.020325322,2018.219081535,0
Other,0.2,,0,1,1,0.01,687.986139136,0
New_Visitor,0,0.056801182,0,2,2,0.00547081,2028.46624857,0
Returning_Visitor,,0.066172087,18.158867082,1,1,0.01,1384.324949617,1
Returning_Visitor,0,0.024841306,0,3,1,0.1,939.77976864,0
New_Visitor,0,0.052120004,,2,1,0.004516431,828.940575204,0
Returning_Visitor,0,0.011251727,,2,2,0.010652451,225.84341149,0
New_Visitor,0,0.021608949,0,4,4,0.000002898,433.785699832,0
New_Visitor,0,0.015470873,58.909793862,20,1,0.031664135,744.799017025,0
Returning_Visitor,0,0.056591533,0,4,1,0.02,1867.311050206,0
New_Visitor,0,0.021239629,,4,1,0.004011815,1697.235396426,0
Returning_Visitor,0,0.001317968,0,2,-7,0.023773202,236.02084853,0
Returning_Visitor,0,0.001991588,0,3,1,0,1105.334610003,0
New_Visitor,0,0.060635124,0,2,1,0.003140376,860.216290457,0
Returning_Visitor,0,0.154971963,23.725926367,2,3,0.000219678,1806.232865178,0
New_Visitor,0,0.094495543,0,2,-6,0.000152159,1843.035664242,0
Returning_Visitor,0,0.002943524,0,1,3,0,0.000006915,1
Returning_Visitor,0,0.105426158,0,3,3,0.18898516,1305.447252324,0
Returning_Visitor,,0.069961698,0,2,-7,0.000002343,207.110973514,0
Returning_Visitor,0,0.02,2.414098738,2,1,0,2986.63383156,0
Returning_Visitor,0,0.043249925,11.257869136,2,-8,0.00000062,1432.453850392,0
,0,0.091352867,0,2,1,0.00070778,453.234484254,0
,0,0.033697986,0,4,-5,0,808.755271415,0
Returning_Visitor,0,0.179983658,,1,3,0.046648033,0.000006922,0
Returning_Visitor,,0.041414677,0,11,1,0,1613.850526515,0
Returning_Visitor,0.2,0.175608725,0,1,1,0.000494384,1224.723984668,0
Returning_Visitor,0,0.076460796,0,4,-6,0.003295856,2979.722148079,0
Returning_Visitor,0,0.018034063,0,2,-6,0,321.657464818,0
Returning_Visitor,0,0.000536353,0,2,1,0.000000055,711.025320478,1
Returning_Visitor,0.4,0.049008072,0,8,1,0.009908395,2060.729277465,0
Returning_Visitor,,0.134429066,0,3,-7,0.001074562,716.319777148,0
Returning_Visitor,,0.005297076,0,2,1,0.023011601,393.574654086,0
Returning_Visitor,0,,0,3,1,0.001351266,2483.475048317,0
Returning_Visitor,0,0.03239077,1.051887754,2,-6,0.013310764,867.103461223,0
Returning_Visitor,0.2,0.078588632,0,5,1,0.00466776,3084.768047035,0
Returning_Visitor,0.2,0.000805071,0,1,1,0.001302968,1331.570990405,0
Returning_Visitor,,0.067977258,0,4,1,0.000000001,2284.562644235,1
Returning_Visitor,0,0.133747306,0,3,2,0.000007886,865.837405004,0
Returning_Visitor,0,0.027194079,0,5,-6,0,817.193161423,1
Returning_Visitor,0.6,,0,2,3,0.000562282,1382.310219133,0
Returning_Visitor,0,0.011721539,0,2,3,0.006935174,815.405606996,0
New_Visitor,0,0.05,0,3,4,0.00168862,856.707201938,0
New_Visitor,,0.000905846,4.512688199,2,1,1.127388945,1312.127931544,1
New_Visitor,0,,0,1,1,0.000002092,0.000006942,0
Returning_Visitor,0.2,0.028706186,,2,1,0.05,3006.521755296,0
Returning_Visitor,,0.010177239,,2,2,0.167298129,275.695972955,0
New_Visitor,0,0.042067022,,8,2,0,954.132350307,1
New_Visitor,0,0.010075186,0,2,1,0.011202056,1420.372084576,0
Returning_Visitor,0,0.009120441,0,2,1,0,3002.411328234,1
Returning_Visitor,0,0,0,2,-7,0,1564.73479761,1
New_Visitor,0,0.003085663,0,2,4,0.001279173,564.531365752,0
Returning_Visitor,0,0.209304433,0,2,-5,0.000083628,2185.61936526,0
Returning_Visitor,0,0.22793731,0,2,1,0,282.290398477,0
New_Visitor,0,0.007475589,34.903511622,2,1,0.1,1467.039900403,1
Returning_Visitor,0.2,0.002169763,0,3,-6,0.2,533.379760599,0
New_Visitor,0.8,0.1,0,3,1,0.002318154,351.697658493,0
Returning_Visitor,0,0.008708472,8.366987882,3,4,0.001176192,618.057457114,0
Returning_Visitor,0,0.014489848,0,3,-8,0.000158095,1609.325295081,0
Returning_Visitor,0,0.009268005,0,2,2,0.000035728,,0
New_Visitor,0,,10.612897062,5,3,0.028399422,1531.149033021,0
Returning_Visitor,0,0.046969056,0,18,1,0.004375134,0.000006959,0
Returning_Visitor,0,0.014032557,0,9,3,0,184.760587313,0
Returning_Visitor,0,,0,2,1,0.02,0.000006961,0
Returning_Visitor,0,0.007004225,0,2,1,0.012597655,113.523493577,0
New_Visitor,0,0.058536181,0,1,1,0.000025286,2267.971535344,0
New_Visitor,0,0.023747889,0,1,3,0.000010855,1506.605528386,0
Returning_Visitor,0.4,,0,2,1,0.032413531,739.040376104,0
Returning_Visitor,0,0.03490698,0,2,1,0.00000465,1438.920401331,0
,0,0.023186621,0,2,4,0,2430.350833224,0
Returning_Visitor,0,0.01,0,3,-8,0.050305585,1534.942775748,0
Returning_Visitor,0,0.206013229,0,2,3,0.012681421,1118.462990803,0
Returning_Visitor,0,0.148777338,0,2,3,0.01,1025.869385344,0
Returning_Visitor,0,0,0,1,-6,0.016456129,1248.785439146,0
New_Visitor,0,0.063510814,0,4,1,0.002280911,537.395345698,0
Returning_Visitor,,0.000898116,0,2,3,0.121031287,379.770944919,0
Returning_Visitor,0,0.040443084,0,8,3,0,792.860249884,0
Returning_Visitor,0,0.072312816,4.017742383,4,1,1.270658212,188.016816761,0
Returning_Visitor,0,0.055980794,0,1,1,0,617.187709918,0
Returning_Visitor,0,0.053923486,0,2,-6,0.002530055,29.123713332,0
Returning_Visitor,0,0.017465622,0,4,2,0.002867974,414.991392597,0
Returning_Visitor,0.8,0.002675787,6.980824252,5,3,0,361.400516546,0
New_Visitor,0,0.004229231,0,9,-6,0.1,1047.259369035,0
Returning_Visitor,0,0.000023807,5.628804493,4,3,0.036385758,1545.378730914,0
,0,0.00104224,0,2,1,0.076168338,385.84019123,0
New_Visitor,0,0.000680498,52.286025915,4,1,0,4124.669627226,1
Returning_Visitor,0,0.000121253,0,8,3,0.000000007,870.666221203,1
Returning_Visitor,0,0.01506978,0,10,1,0,2272.782635876,0
Returning_Visitor,0,0.183030418,0,3,3,0.00257068,227.7926053,0
Returning_Visitor,,0.01381024,0,1,1,0.05,,0
New_Visitor,0,0.02970371,0,1,1,0.082728798,1164.540214328,0
Other,0,0.000117102,0,2,1,1.032354501,1246.488382952,0
New_Visitor,,0.035409504,0,1,4,0.094856174,341.029222585,0
Returning_Visitor,0,0.064516112,2.973169191,2,1,0.05,1127.712148661,1
Returning_Visitor,0,0.071878875,0,1,-7,0.000641546,840.948993812,0
Returning_Visitor,0,0.000548672,0,3,-7,0.051098816,0.000006993,0
Returning_Visitor,0,0.014910293,0,4,3,0.034357257,1480.065004697,0
New_Visitor,0,0.010951134,87.509879908,2,2,0.000367655,1066.877264305,0
New_Visitor,0,0.098919263,1.49485621,5,3,0.001625108,549.012671307,0
New_Visitor,0,0.049002217,0,10,1,0.013053768,469.671025673,0
Returning_Visitor,,0.01438705,0,9,1,0.000000002,1318.147972923,0
Returning_Visitor,0,0.05,0,,1,0.007201331,1002.198392618,0
Returning_Visitor,0,0.01,0,5,1,1.433881241,597.355455737,0
Returning_Visitor,0.4,0.04489003,0,4,1,0.000000206,166.877580534,0
Returning_Visitor,0,0.068501092,0,3,1,0.016523901,1519.364654895,0
Returning_Visitor,0,0.008170273,0,2,3,0.000004128,1015.586417035,0
Returning_Visitor,0.4,0.023363892,0,2,1,0.041213479,680.607226744,0
New_Visitor,0.2,0.083207011,0,5,1,0.000062672,524.36353884,0
Returning_Visitor,0,,0,2,1,0.01,0.000007006,0
Returning_Visitor,0,0.2,4.341248976,3,3,1.497034143,414.544218739,0
Returning_Visitor,0,0,18.401654522,3,4,0.000089189,1027.865681407,0
Returning_Visitor,0.6,0.078190703,0,13,1,0.009598711,1098.355871399,0
Returning_Visitor,0,0.00658274,0,4,3,0.000021715,1839.233214475,0
,0,0.004750734,1.830083927,3,1,0.000006443,781.876600438,0
New_Visitor,0,0.000139283,2.364473959,3,1,0.007435159,1201.061647587,0
Returning_Visitor,0.2,0.001386893,0,1,3,0.098056905,662.138424946,0
Returning_Visitor,0,0.003385907,0,4,4,0,2135.423922879,1
Returning_Visitor,0,0.00237299,0,2,4,0.03736463,708.915318072,0
Returning_Visitor,0,0.001115985,0,1,1,0.000269779,1965.047401245,0
Returning_Visitor,0,0,7.931982502,2,1,0,3594.175835068,1
New_Visitor,0,,110.660547106,5,3,0,2672.105232439,1
Returning_Visitor,0,0.1,0,20,-6,0.000649962,988.566825314,0
New_Visitor,0,0.002938953,0,8,2,0,2316.361094359,1
Returning_Visitor,0,0.118188109,0,2,3,0.154471919,1333.197518046,0
Returning_Visitor,0,0.000868408,0,13,1,0.05,0.000007022,0
Returning_Visitor,0,0.003911159,0,3,2,0.000478295,72.876066287,0
Returning_Visitor,,0.2,0,1,2,-0.162132119,1840.119397107,0
Returning_Visitor,0,0.037158168,0,6,4,0.033667711,689.187992168,0
Returning_Visitor,0.8,0.05,0,2,3,0.000062269,2247.087106601,0
New_Visitor,0.4,0.02,69.619692333,2,1,0,1101.687397621,0
Returning_Visitor,0,0.2,0,5,3,0.007595956,1596.75244077,0
New_Visitor,0,0.101722664,0,14,4,0.019395111,17.46600335,0
Returning_Visitor,0,0.001771958,0,12,3,0.000208213,1471.557065366,1
Returning_Visitor,0.4,0.017443528,0,1,3,0.003144894,185.609659557,0
Returning_Visitor,0,0.005006197,0,6,3,0.000618192,287.145817019,0
Returning_Visitor,0,0.091735364,8.256061935,1,-6,0.000420484,751.274032271,0
Returning_Visitor,0,0.000457589,7.784396067,4,-6,0.000001621,1726.625465123,1
Returning_Visitor,0.2,0.2,0,2,1,0.014111467,0.000007035,0
Returning_Visitor,0,0.000712164,28.387142966,,-7,0,3058.069816633,1
New_Visitor,0,0.032070561,0,2,1,1.070527985,153.01823917,0
Returning_Visitor,0,0.070403676,0,1,1,0.131409657,772.04505506,0
New_Visitor,0,0.03196801,0,2,-7,0,460.487606246,0
Returning_Visitor,0.2,0,0,2,3,0.086950421,3831.517841941,0
Returning_Visitor,0,0.060063922,0,4,2,0.115288531,1420.300561878,0
New_Visitor,0,0.011737974,1.664830373,3,-5,0.025042856,1676.915070936,0
Returning_Visitor,0,0.000303201,0,3,-7,0.028923733,954.384292202,0
Returning_Visitor,0,0.039337099,0,2,-6,0.023080748,1110.832105609,0
New_Visitor,0,0.000317951,0,1,1,0.000000395,989.831868321,0
New_Visitor,0,0.000000004,3.108355385,5,3,0.000206286,1611.512390485,0
Returning_Visitor,0,0.014019901,0,2,1,0.00000291,368.663692521,0
,0,0.052371088,0,7,1,0.048568111,389.637554243,0
New_Visitor,0,0.093933469,0,6,1,0.001042203,649.237978832,0
New_Visitor,0,0.01046825,0,1,-6,0.000002091,2653.259583214,0
New_Visitor,0,0.023136058,0,4,3,0.000027248,1673.307543533,0
Returning_Visitor,1,0.004788567,0,1,1,0.000008853,1352.259992897,0
Other,0,0.000346204,0,6,-9,0.000327778,273.440808901,0
Returning_Visitor,0,0.128284128,0,3,1,0.02,1102.205499684,0
New_Visitor,0,0.003086671,0,1,4,0.000290751,0.000007055,0
Returning_Visitor,,0.000536314,0,1,1,0.0550689,0.000007056,0
Returning_Visitor,0,,,4,3,0,63.609459308,0
New_Visitor,0,0.001200221,0,9,3,0,2487.69239934,1
Returning_Visitor,0,0.037918163,0,2,-8,0.012791051,224.966013342,0
New_Visitor,0,0.021298465,4.479882699,13,4,0.0006563,866.730864171,0
Returning_Visitor,0.2,0.000265963,0,4,1,0,4172.669719799,1
Returning_Visitor,0.4,0.159675232,0,2,-8,0,27.698592171,0
Returning_Visitor,0.2,0.025018285,0,1,1,0.311945309,1488.903619836,0
Returning_Visitor,0,0.021222728,7.957197376,1,-7,0.001959314,1418.409486631,0
Returning_Visitor,0,0.002699568,0,3,-6,0.181689342,2831.175076091,0
Returning_Visitor,0,0.000268278,0,2,-7,0.018281542,2577.326826913,0
Returning_Visitor,0,0.000889715,4.498544331,2,3,0.000000004,1331.12260158,1
New_Visitor,0.2,0.029194769,10.998992588,3,2,0.1,711.211124851,0
,0,0.003798674,0,1,-8,0.004362698,538.561168703,0
Returning_Visitor,0,0.0018525,2.116316034,4,1,0.000000007,5922.891747781,1
Returning_Visitor,0,0.017120247,0,1,-7,0.006081986,626.155377924,0
Returning_Visitor,0,0.000108091,7.120492509,2,1,0.003866578,,1
Returning_Visitor,0,0.023152506,57.283085942,14,4,0,3030.776818239,1
New_Visitor,0,0.000000377,0,3,-9,0,2414.159758945,1
Returning_Visitor,0.4,0.000240045,0,1,1,0.138731345,2750.258540883,0
New_Visitor,0,0.05,0,7,1,0.1,1662.740927301,0
Other,0,,0,1,1,0.004056921,2519.571778225,0
Returning_Visitor,0,0.018818145,56.060934631,1,1,0,871.923251003,1
,0,0.001939234,0,2,1,0.001016106,57.20860236,0
Returning_Visitor,0.2,0.000013926,0,5,3,0.000000002,648.01077171,0
Returning_Visitor,0,0.065928518,0,1,1,0,1078.084175083,0
Returning_Visitor,0,0.011195067,0,1,-7,0.083446333,2754.84374051,0
Returning_Visitor,0,0.000277732,0,5,2,0.035418771,96.822996396,0
,0.6,0.02,0,2,-6,0.000777859,2528.220607055,0
Returning_Visitor,0,0,0,,1,0.000000022,1293.854375879,1
Returning_Visitor,0,0.09710902,0,7,3,0.000295954,1795.42395653,0
New_Visitor,0,0.083803152,77.527286624,1,3,0,1552.812208906,1
Returning_Visitor,0,0.061423662,0,1,4,0.2,1364.801384484,0
Returning_Visitor,,0.049883656,0,2,1,0.000577613,1944.390136343,0
Returning_Visitor,0.4,0.2,,2,1,0.011171761,567.891957554,0
Returning_Visitor,0,0.123827331,0,4,1,0.001303667,0.000007091,0
Returning_Visitor,0,0.01,0,3,1,0,434.378292187,1
Returning_Visitor,0.8,0.119251174,7.606563136,4,3,0.02,81.670505295,0
Returning_Visitor,0.4,,0,4,1,0.01,,0
,0.2,0.000384748,0,1,1,0.041622012,163.111594907,0
New_Visitor,0,0.128457091,62.204527298,3,1,0,2470.050043415,1
Returning_Visitor,,0.049339249,2.711952055,5,1,0.14720092,569.768458605,0
Returning_Visitor,0.8,0.005797365,0,1,1,0.000000014,,0
New_Visitor,0,0.014956469,0,7,1,0.01,762.580911928,0
New_Visitor,0,,0,6,3,0.024215882,1041.644859313,0
Returning_Visitor,0,0.053121858,0,2,4,0.014638561,0.000007101,0
Returning_Visitor,0,0.108713425,0,5,1,0.00355404,776.416347484,0
Returning_Visitor,0,0.072440083,0,1,3,0.00024155,467.040614551,0
New_Visitor,0,0.013241572,0,3,-7,0,,0
Returning_Visitor,0.2,0.006264683,5.028046931,1,2,0.028484379,0.000007105,0
Returning_Visitor,0,0,0,2,4,0.000347635,1928.672713913,0
New_Visitor,0,0.005463071,0,2,1,0.031306421,1020.292788532,0
Returning_Visitor,0,0.00028816,0,2,1,0.002686661,2163.208064859,1
Returning_Visitor,0,0.039278455,0,1,-8,0.026022806,1600.288126702,0
Returning_Visitor,0,0.354848488,0,13,-6,0.000001305,121.742852272,0
Returning_Visitor,0.2,,0,5,-7,0.0789739,2108.066817165,0
Returning_Visitor,0.2,0.085810818,0,,-5,0.2,0.000007112,0
Returning_Visitor,0,0.000338473,0,,1,0.000673483,1130.233222538,0
New_Visitor,0,0.220101866,0,,1,0.000004294,40.720426399,0
Returning_Visitor,0,0.004152031,0,5,-8,0.00002106,329.778357491,0
Returning_Visitor,0,0.00622542,0,3,1,0.067891624,2490.455103095,0
New_Visitor,0.6,0.000005168,11.351996675,3,1,0.000000118,165.084516939,0
Returning_Visitor,0.4,0.001126173,0,5,1,0,1751.408163654,1
Returning_Visitor,0,0.025699573,0,3,2,0.01,3754.016652633,0
Returning_Visitor,0,0.093748867,0,16,-7,0,1976.18426946,0
Returning_Visitor,0,0.1,0,4,1,0.053013741,227.238223082,0
Returning_Visitor,0,0.137386692,10.89306593,2,4,0,887.244152567,0
,0,0.121533254,0,2,1,0.000153067,2104.95035434,0
Returning_Visitor,0,0.000042476,0,2,-7,0,775.817216813,1
New_Visitor,0,0.02,15.688405381,2,1,0,1911.138586056,0
Returning_Visitor,0,0.176422656,0,14,-6,0.014831672,332.530639717,0
Returning_Visitor,,0.059513949,0,2,4,0.095146639,1196.989813101,0
New_Visitor,0,0.084163899,0,2,1,0,86.84244981,0
New_Visitor,0,0.001217593,0,1,-5,0.000602995,1601.556080466,0
Returning_Visitor,0,0.068651424,0,3,-8,0.029680655,373.829391474,0
Returning_Visitor,0,0.214549792,0,4,3,0.014889008,1043.348186571,0
Returning_Visitor,,0.146863017,0,1,1,0,1649.032853445,0
Returning_Visitor,0,0.148589766,14.229338993,2,-8,0,2801.977170888,0
,0.2,0.025274082,0,1,1,0,572.229499731,0
New_Visitor,0,0.001042351,36.19720901,3,3,0.01,0.000007135,0
,0,0.019059252,0,4,1,0.063346518,3090.928205595,0
Other,0,0.000620564,1.74929903,2,3,0.000145941,391.306980486,0
New_Visitor,0.6,0.031787829,0,8,3,0.02,929.933793525,0
Returning_Visitor,0,0.078275589,0,2,2,0.000695055,2272.78846896,0
Returning_Visitor,0,0.014220731,0,6,1,0.018087916,5329.696240408,0
New_Visitor,1,0.073315543,0,2,3,0.00019275,1818.455615255,0
New_Visitor,,0.000769596,0,1,-6,0.087554044,151.327136231,0
Returning_Visitor,0,0.044765827,3.088621709,2,3,0.0000095,244.490495812,0
Returning_Visitor,0,0.00052698,24.340786118,3,2,0,1083.545812136,0
New_Visitor,0,,0,2,2,0,232.968319431,0
Returning_Visitor,0.2,0.016416191,0,2,1,0.053941597,572.719440175,0
New_Visitor,,0.003034377,0,5,-8,0.122336619,686.3264593,0
Returning_Visitor,0,0.02,0.946663481,4,-8,0.02,641.258066871,0
Returning_Visitor,0,0.008525675,0,1,-6,0.023168511,0.000007149,0
Returning_Visitor,0,0,0,2,2,0.012861353,,0
New_Visitor,0,0.001361791,15.620486263,14,1,0,1099.951093693,1
Returning_Visitor,0,0.018756519,0,2,-8,0.000078254,2184.078466652,1
New_Visitor,,0.005330114,33.298815646,4,-6,0,813.993004117,1
Returning_Visitor,0,0.017460612,0,2,1,0.000996073,1020.088500014,0
Returning_Visitor,0.8,0,0,3,-6,0.069481557,788.462959657,0
Returning_Visitor,0,0.01,0,7,1,0.001925135,3208.580914127,0
New_Visitor,0,0.022036052,0,2,3,1.302249115,235.047118666,0
